@relation occ-dance-012013-062018-weka-code

@attribute duration_ms numeric
@attribute tempo numeric
@attribute 'time signature' numeric
@attribute mode numeric
@attribute key numeric
@attribute loudness numeric
@attribute danceability numeric
@attribute energy numeric
@attribute 'Beatdiff mean' numeric
@attribute 'Beatdiff variance' numeric
@attribute 'Beatdiff skewness' numeric
@attribute 'Beatdiff kurtosis' numeric
@attribute 'Beatdiff standard deviation' numeric
@attribute 'Beatdiff 80th percentile' numeric
@attribute 'Beatdiff min' numeric
@attribute 'Beatdiff max' numeric
@attribute 'Beatdiff range' numeric
@attribute 'Beatdiff median' numeric
@attribute 'Timbre 1 mean' numeric
@attribute 'Timbre 1 variance' numeric
@attribute 'Timbre 1 skewness' numeric
@attribute 'Timbre 1 kurtosis' numeric
@attribute 'Timbre 1 standard deviation' numeric
@attribute 'Timbre 1 80th percentile' numeric
@attribute 'Timbre 1 min' numeric
@attribute 'Timbre 1 max' numeric
@attribute 'Timbre 1 range' numeric
@attribute 'Timbre 1 median' numeric
@attribute 'Timbre 2 mean' numeric
@attribute 'Timbre 2 variance' numeric
@attribute 'Timbre 2 skewness' numeric
@attribute 'Timbre 2 kurtosis' numeric
@attribute 'Timbre 2 standard deviation' numeric
@attribute 'Timbre 2 80th percentile' numeric
@attribute 'Timbre 2 min' numeric
@attribute 'Timbre 2 max' numeric
@attribute 'Timbre 2 range' numeric
@attribute 'Timbre 2 median' numeric
@attribute 'Timbre 3 mean' numeric
@attribute 'Timbre 3 variance' numeric
@attribute 'Timbre 3 skewness' numeric
@attribute 'Timbre 3 kurtosis' numeric
@attribute 'Timbre 3 standard deviation' numeric
@attribute 'Timbre 3 80th percentile' numeric
@attribute 'Timbre 3 min' numeric
@attribute 'Timbre 3 max' numeric
@attribute 'Timbre 3 range' numeric
@attribute 'Timbre 3 median' numeric
@attribute 'Timbre 4 mean' numeric
@attribute 'Timbre 4 variance' numeric
@attribute 'Timbre 4 skewness' numeric
@attribute 'Timbre 4 kurtosis' numeric
@attribute 'Timbre 4 standard deviation' numeric
@attribute 'Timbre 4 80th percentile' numeric
@attribute 'Timbre 4 min' numeric
@attribute 'Timbre 4 max' numeric
@attribute 'Timbre 4 range' numeric
@attribute 'Timbre 4 median' numeric
@attribute 'Timbre 5 mean' numeric
@attribute 'Timbre 5 variance' numeric
@attribute 'Timbre 5 skewness' numeric
@attribute 'Timbre 5 kurtosis' numeric
@attribute 'Timbre 5 standard deviation' numeric
@attribute 'Timbre 5 80th percentile' numeric
@attribute 'Timbre 5 min' numeric
@attribute 'Timbre 5 max' numeric
@attribute 'Timbre 5 range' numeric
@attribute 'Timbre 5 median' numeric
@attribute 'Timbre 6 mean' numeric
@attribute 'Timbre 6 variance' numeric
@attribute 'Timbre 6 skewness' numeric
@attribute 'Timbre 6 kurtosis' numeric
@attribute 'Timbre 6 standard deviation' numeric
@attribute 'Timbre 6 80th percentile' numeric
@attribute 'Timbre 6 min' numeric
@attribute 'Timbre 6 max' numeric
@attribute 'Timbre 6 range' numeric
@attribute 'Timbre 6 median' numeric
@attribute 'Timbre 7 mean' numeric
@attribute 'Timbre 7 variance' numeric
@attribute 'Timbre 7 skewness' numeric
@attribute 'Timbre 7 kurtosis' numeric
@attribute 'Timbre 7 standard deviation' numeric
@attribute 'Timbre 7 80th percentile' numeric
@attribute 'Timbre 7 min' numeric
@attribute 'Timbre 7 max' numeric
@attribute 'Timbre 7 range' numeric
@attribute 'Timbre 7 median' numeric
@attribute 'Timbre 8 mean' numeric
@attribute 'Timbre 8 variance' numeric
@attribute 'Timbre 8 skewness' numeric
@attribute 'Timbre 8 kurtosis' numeric
@attribute 'Timbre 8 standard deviation' numeric
@attribute 'Timbre 8 80th percentile' numeric
@attribute 'Timbre 8 min' numeric
@attribute 'Timbre 8 max' numeric
@attribute 'Timbre 8 range' numeric
@attribute 'Timbre 8 median' numeric
@attribute 'Timbre 9 mean' numeric
@attribute 'Timbre 9 variance' numeric
@attribute 'Timbre 9 skewness' numeric
@attribute 'Timbre 9 kurtosis' numeric
@attribute 'Timbre 9 standard deviation' numeric
@attribute 'Timbre 9 80th percentile' numeric
@attribute 'Timbre 9 min' numeric
@attribute 'Timbre 9 max' numeric
@attribute 'Timbre 9 range' numeric
@attribute 'Timbre 9 median' numeric
@attribute 'Timbre 10 mean' numeric
@attribute 'Timbre 10 variance' numeric
@attribute 'Timbre 10 skewness' numeric
@attribute 'Timbre 10 kurtosis' numeric
@attribute 'Timbre 10 standard deviation' numeric
@attribute 'Timbre 10 80th percentile' numeric
@attribute 'Timbre 10 min' numeric
@attribute 'Timbre 10 max' numeric
@attribute 'Timbre 10 range' numeric
@attribute 'Timbre 10 median' numeric
@attribute 'Timbre 11 mean' numeric
@attribute 'Timbre 11 variance' numeric
@attribute 'Timbre 11 skewness' numeric
@attribute 'Timbre 11 kurtosis' numeric
@attribute 'Timbre 11 standard deviation' numeric
@attribute 'Timbre 11 80th percentile' numeric
@attribute 'Timbre 11 min' numeric
@attribute 'Timbre 11 max' numeric
@attribute 'Timbre 11 range' numeric
@attribute 'Timbre 11 median' numeric
@attribute 'Timbre 12 mean' numeric
@attribute 'Timbre 12 variance' numeric
@attribute 'Timbre 12 skewness' numeric
@attribute 'Timbre 12 kurtosis' numeric
@attribute 'Timbre 12 standard deviation' numeric
@attribute 'Timbre 12 80th percentile' numeric
@attribute 'Timbre 12 min' numeric
@attribute 'Timbre 12 max' numeric
@attribute 'Timbre 12 range' numeric
@attribute 'Timbre 12 median' numeric
@attribute hit {hit,non-hit}

@data
180336,121.012,4,1,0,-5.793,0.836,0.663,0.496798,0.000081,3.43023,19.00881,0.009004,0.49737,0.47333,0.55578,0.08245,0.49588,48.099097,40.48867,-2.070095,5.821359,6.363071,52.591,9.597,58.014,48.417,49.767,31.764137,6122.418204,-0.944951,1.913682,78.245883,86.144,-251.076,271.237,522.313,41.574,1.447202,3460.269687,0.139907,-0.223503,58.824057,50.314,-159.871,188.12,347.991,2.738,14.831839,3829.730427,0.457384,6.992833,61.884816,59.517,-374.468,445.551,820.019,9.814,32.966665,1128.646562,-0.021752,-0.27608,33.595335,61.607,-55.244,147.753,202.997,34.46,-28.908627,1614.786053,0.363687,1.944,40.184401,-1.626,-146.7,192.166,338.866,-26.631,-12.93288,666.52722,-0.400136,1.155587,25.817188,7.198,-118.887,73.882,192.769,-11.719,1.200637,702.030924,0.27572,1.019425,26.495866,21.145,-108.709,109.303,218.012,-0.421,-11.622519,311.362804,0.021459,0.432921,17.645475,3.422,-71.731,63.54,135.271,-12.119,3.623412,516.989716,0.510657,1.360062,22.737408,20.095,-56.051,100.652,156.703,3.047,-10.907556,499.223864,-0.505579,1.296175,22.343318,6.629,-135.12,56.684,191.804,-8.045,7.840732,254.299923,0.208598,1.097943,15.946784,19.48,-49.331,62.431,111.762,7.153,hit
226308,140.012,4,1,0,-3.471,0.496,0.812,0.428667,0.000013,0.227415,1.973368,0.003604,0.43091,0.41658,0.44439,0.02781,0.42853,53.227985,21.419388,-1.510311,4.572057,4.628109,57.025,18.508,59.509,41.001,54.568,87.135594,1723.654645,-1.163343,2.613257,41.51692,118.686,-82.299,212.481,294.78,92.903,23.546031,1475.297407,-0.185037,-0.150311,38.4096,58.252,-104.384,130.662,235.046,23.1405,-11.113977,1017.898194,-0.428115,2.759818,31.904517,10.877,-134.022,161.81,295.832,-9.119,27.661862,733.762485,0.022023,0.355324,27.088051,49.695,-64.952,114.471,179.423,27.141,-25.982629,569.163688,2.71886,24.995666,23.857152,-11.76,-97.175,256.821,353.996,-30.636,0.518196,861.290286,0.181588,-0.515812,29.347748,26.385,-68.628,86.945,155.573,-1.4745,1.380137,249.448812,0.217588,1.843985,15.793949,13.233,-64.69,85.659,150.349,1.4485,-2.397837,275.246999,-0.078374,-0.171812,16.59057,11.486,-61.687,44.132,105.819,-1.9375,2.763314,177.709991,0.010742,1.718426,13.330791,13.113,-41.133,85.561,126.694,3.293,-9.935324,187.170985,-0.635327,3.1483,13.681045,0.057,-73.569,69.821,143.39,-8.415,2.008533,348.554849,0.06705,-0.344305,18.669624,18.045,-50.162,51.599,101.761,2.612,hit
212640,122.003,4,0,11,-4.373,0.738,0.868,0.493596,0.00004,2.350481,6.789457,0.006358,0.49374,0.47752,0.52673,0.04921,0.492,49.555657,79.255401,-2.477489,7.983224,8.90255,55.757,0.015,59.107,59.092,52.271,53.744708,3358.884604,0.281096,2.171989,57.955885,90.989,-145.863,265.908,411.771,51.059,4.422459,2532.682612,0.089055,0.253597,50.325765,45.408,-134.945,168.203,303.148,3.317,13.76858,2232.904546,0.461367,1.903591,47.253619,43.834,-148.716,211.551,360.267,11.794,17.63213,727.009212,0.404937,0.642654,26.963108,38.142,-72.365,122.116,194.481,15.46,-29.77112,1357.101869,-0.075464,0.930988,36.838864,-1.447,-157.899,88.965,246.864,-29.383,-7.072169,746.676469,-0.202571,-0.143396,27.325381,16.166,-95.196,64.678,159.874,-6.073,-1.379792,481.033617,0.315557,1.166497,21.932479,14.93,-86.126,95.444,181.57,-2.363,-10.35938,214.970696,-0.214217,1.256036,14.661879,0.633,-87.058,45.546,132.604,-9.778,-0.497506,333.474068,-0.023714,0.887202,18.261272,14.097,-67.51,65.876,133.386,-0.788,-7.801892,354.503828,-0.092293,0.770468,18.828272,7.277,-73.593,59.161,132.754,-7.41,6.109787,168.219637,0.188501,0.57856,12.969951,15.605,-32.781,51.538,84.319,6.263,hit
185807,123.988,4,0,11,-4.299,0.688,0.92,0.484532,0.000023,0.825929,7.124256,0.004831,0.48542,0.46309,0.50738,0.04429,0.48411,51.949681,9.193268,-1.347346,3.41036,3.03204,54.152,32.763,58.501,25.738,52.5415,72.237969,2326.821348,-0.1359,-0.071617,48.237137,113.6575,-123.06,221.019,344.079,73.2155,-6.278499,2181.707605,0.254619,-0.123539,46.708753,30.064,-140.534,128.843,269.377,-7.966,7.532113,1233.103654,1.249226,17.767485,35.115576,31.374,-142.256,396.518,538.774,8.5985,40.23306,724.58864,0.3151,0.710158,26.918184,62.1875,-49.638,146.679,196.317,39.569,-34.039677,641.404719,0.343855,1.224607,25.325969,-14.35,-123.317,94.478,217.795,-35.384,-10.571716,554.48692,0.235797,0.168505,23.547546,7.487,-91.701,69.68,161.381,-12.413,2.690663,411.254667,-0.137992,0.767832,20.279415,19.7715,-65.19,94.133,159.323,2.6175,-8.764097,226.516756,0.500948,-0.203017,15.050474,5.2575,-41.784,45.288,87.072,-10.962,4.929252,214.534994,-0.184387,1.076101,14.647013,15.964,-56.388,60.377,116.765,5.3225,-11.063192,241.201986,-0.774757,1.896326,15.530679,0.7655,-87.869,27.174,115.043,-9.834,-1.692276,239.767277,-0.302129,-0.520603,15.48442,12.182,-44.482,41.227,85.709,0.2805,hit
247690,180.049,4,1,11,-4.591,0.44,0.844,0.333929,0.00003,2.403168,13.401195,0.005504,0.33499,0.31471,0.36674,0.05203,0.33341,50.120997,37.130169,-1.248389,0.944912,6.093453,55.038,24.385,57.704,33.319,52.366,44.698466,1867.518378,-0.630607,0.879623,43.214794,77.85,-125.028,161.262,286.29,50.2825,-9.946796,1257.580654,-0.362625,1.227954,35.462384,17.087,-159.796,131.231,291.027,-7.422,-7.098658,905.02271,0.509403,8.278252,30.083595,13.837,-147.077,265.796,412.873,-7.3165,19.588308,934.49167,-0.162107,0.683016,30.569456,43.472,-77.091,145.165,222.256,21.2025,-39.97593,720.223487,1.954312,17.943721,26.83698,-20.587,-111.229,267.24,378.469,-40.6675,13.365007,676.992198,-0.384214,0.999064,26.019074,34.315,-109.823,84.118,193.941,14.5925,1.945005,389.969752,-0.282357,2.098655,19.747652,16.451,-88.747,87.786,176.533,2.25,-5.83114,267.636401,0.112935,0.204875,16.359597,7.792,-54.86,46.354,101.214,-6.4875,4.671183,241.336241,0.163085,2.07585,15.535001,16.048,-60.351,92.619,152.97,4.4765,-8.456412,195.857787,-0.148827,1.763874,13.99492,2.673,-69.394,68.697,138.091,-8.5065,-1.25939,227.476103,-0.037558,0.18814,15.082311,11.192,-50.804,51.592,102.396,-1.036,non-hit
196817,105.967,4,0,5,-4.838,0.615,0.781,0.567313,0.000056,0.406926,0.970777,0.007507,0.57275,0.54448,0.59202,0.04754,0.56674,50.599864,31.057871,-2.230617,10.3568,5.572959,54.966,0.511,58.128,57.617,52.078,55.122226,2996.957099,1.236653,7.86938,54.744471,87.67,-208.173,383.737,591.91,54.898,12.831882,3229.100716,-0.777934,0.811284,56.825177,58.798,-181.672,168.545,350.217,19.708,-1.990694,2071.414799,0.635056,7.455492,45.512798,27.178,-210.273,375.267,585.54,0.951,27.785996,777.90683,-0.225937,-0.028305,27.890981,51.017,-68.304,108.534,176.838,29.493,-24.740665,1060.087287,0.355283,2.420455,32.558982,-3.792,-135.684,121.809,257.493,-25.46,8.908095,780.961954,0.081009,-0.235016,27.945697,33.403,-75.226,82.572,157.798,9.047,0.623566,582.989524,-0.464036,2.531573,24.145176,15.988,-106.227,108.679,214.906,1.808,-7.640839,260.938995,0.451178,0.414272,16.153606,5.287,-48.415,55.346,103.761,-8.613,1.53783,409.273482,0.585496,1.779815,20.230509,16.154,-65.61,107.478,173.088,0.181,-10.491291,346.542475,-0.392462,1.066846,18.615651,3.593,-88.994,62.907,151.901,-8.82,5.174642,190.85494,-0.322667,0.669091,13.815026,16.744,-42.495,55.618,98.113,5.793,hit
170880,125.029,4,0,9,-3.122,0.795,0.743,0.479993,0.000003,-0.196925,3.135164,0.001709,0.48119,0.47207,0.48638,0.01431,0.479955,51.725011,21.907701,-2.529179,10.008034,4.680566,55.045,16.403,57.736,41.333,52.756,28.115399,2101.603931,0.1356,0.05296,45.843254,66.564,-83.549,191.087,274.636,28.455,7.705116,3317.300855,0.716901,0.355727,57.596014,59.644,-96.952,209.942,306.894,-5.621,35.614599,2543.899657,1.060225,3.012782,50.437086,68.527,-109.987,287.918,397.905,29.793,19.498657,1387.065041,0.688745,-0.010651,37.243322,55.559,-68.518,147.284,215.802,10.675,-32.662963,1677.787428,0.975071,2.865993,40.960804,-9.904,-130.196,166.996,297.192,-33.507,-1.739491,652.174157,-1.465758,5.341635,25.537701,18.637,-151.139,52.77,203.909,2.466,3.000823,287.328934,0.259175,0.608522,16.95078,17.302,-56.748,73.498,130.246,2.442,-8.648529,232.269412,0.13915,-0.293053,15.240388,4.361,-49.8,37.771,87.571,-9.096,2.486607,216.465895,0.60931,1.43501,14.71278,14.187,-37.284,70.797,108.081,1.341,-17.646888,452.920618,-0.047127,0.704169,21.281932,-1.058,-86.428,56.758,143.186,-16.762,-10.971052,223.955016,-0.392075,-0.606686,14.965127,3.373,-59.518,25.406,84.924,-8.781,hit
182773,124.045,4,0,7,-4.069,0.634,0.882,0.483757,0.000013,1.31167,9.649119,0.00363,0.48546,0.47041,0.50307,0.03266,0.48367,52.616101,12.433918,-1.562399,5.51259,3.526176,55.7265,27.001,58.319,31.318,53.231,66.812289,1597.131054,0.338492,1.881677,39.964122,97.2815,-69.314,266.012,335.326,65.28,41.395068,2107.836254,-0.216485,2.597901,45.911178,69.223,-154.249,195.423,349.672,42.668,10.969193,1498.72992,3.153257,28.850983,38.713433,30.4505,-125.494,412.997,538.491,9.906,37.341081,760.611379,0.304103,1.749987,27.579184,57.993,-47.526,157.214,204.74,36.943,-32.01313,762.11779,2.256356,32.948238,27.606481,-17.012,-232.691,299.897,532.588,-32.987,15.24368,688.144494,-0.378447,0.193209,26.232508,37.3705,-75.943,83.445,159.388,17.1575,3.269996,379.249504,0.512246,3.321233,19.474329,17.345,-89.943,112.716,202.659,2.561,-9.841638,291.951311,0.131769,0.558351,17.086583,3.158,-68.454,69.121,137.575,-9.782,4.414649,235.481312,0.026831,3.921158,15.3454,16.093,-93.058,83.535,176.593,4.064,-8.896728,263.058526,-0.503082,6.086403,16.219079,2.783,-105.04,84.13,189.17,-8.077,3.215254,199.715558,-0.063904,-0.208389,14.132076,15.0735,-43.396,41.49,84.886,3.5345,non-hit
186147,117.957,4,0,2,-7.058,0.778,0.555,0.50918,0.00002,2.062389,10.224512,0.004509,0.51045,0.49307,0.5386,0.04553,0.50862,47.005692,28.216034,-1.86803,8.841134,5.311877,51.2295,0,55.191,55.191,48.2825,-13.225596,4024.278107,0.459668,1.462782,63.437198,31.5765,-235.545,252.247,487.792,-21.2875,8.179947,1844.867188,0.242866,0.14856,42.951917,41.3745,-121.763,171.873,293.636,8.261,8.884866,2154.827641,0.844057,8.057216,46.420121,44.3785,-145.605,416.71,562.315,9.1945,38.352538,986.95887,0.355955,0.809875,31.415902,62.707,-51.499,182.721,234.22,37.876,-26.693538,1656.19849,0.568186,1.582803,40.696419,1.456,-136.544,121.942,258.486,-27.5405,-17.460708,911.152624,-0.077345,-0.164027,30.185305,6.03,-105.865,77.692,183.557,-13.7545,-4.139655,754.715127,0.237798,1.869018,27.472079,16.954,-142.497,120.47,262.967,-4.9655,-3.177651,332.950091,-0.158096,0.4009,18.24692,11.7865,-64.244,50.878,115.122,-2.3825,7.932136,456.836815,-0.197671,0.650701,21.373741,25.534,-63.434,78.743,142.177,8.15,-8.051818,349.335827,-0.298987,0.93623,18.690528,6.0605,-97.66,51.768,149.428,-7.6435,-4.827955,246.606334,-0.108012,0.147483,15.703704,7.344,-51.473,42.703,94.176,-4.319,hit
201939,120.057,4,0,6,-5.124,0.832,0.876,0.50029,0.000025,1.136697,6.612213,0.004985,0.50169,0.48418,0.52603,0.04185,0.49999,49.567756,16.241384,-3.183212,24.105033,4.03006,52.434,1.846,57.025,55.179,50.3255,3.216976,3740.733509,0.827547,1.581581,61.161536,43.707,-138.991,277.117,416.108,-0.034,23.350076,2071.846948,-0.145878,0.133401,45.517546,62.304,-126.14,156.578,282.718,23.811,26.176537,1923.464698,0.59158,5.004818,43.857322,60.25,-164.728,359.261,523.989,24.3305,15.719627,898.737657,0.197303,0.178503,29.978954,39.325,-63.455,121.541,184.996,16.013,-22.889809,1561.720315,-0.07121,0.447693,39.518607,11.136,-129.691,173.672,303.363,-20.925,13.425507,607.819421,-0.175617,0.341122,24.653994,33.514,-81.364,90.03,171.394,14.359,-4.795279,720.925547,0.239222,0.915652,26.850057,15.712,-90.637,120.918,211.555,-4.889,-13.332661,390.204084,-0.425636,0.714815,19.753584,4.301,-106.069,34.23,140.299,-13.4135,-1.561294,521.449301,0.298805,0.394535,22.835264,18.54,-88.318,102.072,190.39,-3.6135,-13.353514,430.580014,-0.287807,0.430654,20.750422,3.239,-84.471,56.852,141.323,-11.816,7.720017,199.683807,0.004895,0.506691,14.130952,18.995,-45.129,53.4,98.529,7.382,non-hit
203133,127.96,4,0,5,-3.247,0.708,0.945,0.468673,0.000011,-0.613898,5.875377,0.003325,0.47031,0.45103,0.48163,0.0306,0.46888,51.79487,15.347342,-4.688522,45.190571,3.917568,54.409,0,57.124,57.124,52.293,80.218951,2278.628863,-0.699115,2.372799,47.734986,120.411,-184.184,222.104,406.288,82.863,19.126529,1795.514919,-0.049565,0.923003,42.373517,51.242,-136.297,157.498,293.795,17.076,-2.447591,2429.017008,0.916441,5.902258,49.285059,32.915,-143.83,335.204,479.034,2.031,-1.452618,581.085892,0.613689,0.509527,24.105723,18.04,-61.783,91.142,152.925,-5.551,-24.383191,795.231075,-0.20516,4.367496,28.199842,-6.764,-123.349,149.082,272.431,-22.897,7.966869,431.242926,-0.346957,0.751366,20.766389,25.349,-80.826,68.816,149.642,8.896,10.265013,479.011338,0.121874,1.214593,21.886328,27.841,-81.72,110.063,191.783,9.056,-3.732453,186.510989,-0.278669,0.503661,13.656903,7.75,-57.402,36.188,93.59,-3.059,2.999809,297.177877,-0.206223,0.62609,17.238848,16.217,-72.545,58.339,130.884,4.142,-11.02422,353.954396,-1.355313,5.703425,18.813676,2.314,-149.803,74.912,224.715,-8.039,-0.3133,124.548854,-0.06003,0.500344,11.160146,7.899,-38.195,35.075,73.27,-0.008,hit
228587,124.01,4,1,9,-2.887,0.696,0.955,0.484009,0.000023,-3.271934,37.158308,0.004833,0.48496,0.43787,0.50018,0.06231,0.483905,52.53648,34.805504,-2.748941,14.216252,5.899619,56.562,0,59.941,59.941,54.4825,55.012427,3464.824441,-0.836062,0.257273,58.862759,102.1575,-148.502,191.799,340.301,68.5595,29.772689,1559.027093,-0.22381,1.224489,39.484517,61.198,-136.257,148.244,284.501,28.562,10.871326,1026.400408,-0.147359,2.68842,32.037484,34.255,-131.772,164.633,296.405,12.1455,33.478813,644.367637,0.646,1.792196,25.384398,51.159,-39.973,153.116,193.089,32.398,-23.659665,1081.155292,-0.500654,1.438115,32.880926,1.448,-160.387,93.009,253.396,-20.3915,-15.059547,449.126205,-0.329084,0.451103,21.192598,2.0375,-82.449,61.525,143.974,-13.214,-4.286417,352.812428,0.355193,1.683825,18.783302,9.676,-67.202,104.777,171.979,-4.4295,-13.834174,206.083381,-0.113911,0.217774,14.355605,-2.4455,-59.799,26.579,86.378,-13.5155,0.57815,237.792222,-0.094496,0.171861,15.420513,13.9405,-68.548,45.639,114.187,0.3005,-8.149356,238.79741,-0.122336,0.008959,15.453071,4.5565,-59.107,42.458,101.565,-7.349,-11.795594,183.211621,-0.038456,0.249974,13.535569,-1.289,-51.795,36.662,88.457,-11.53,hit
244510,105.005,4,1,10,-5.995,0.68,0.772,0.571446,0.000049,-0.08434,3.408442,0.006986,0.57377,0.54402,0.5965,0.05248,0.57147,48.095212,48.325026,-2.162458,7.582334,6.95162,53.113,4.127,57.698,53.571,49.71,8.337273,5546.37488,-0.099159,0.01879,74.473988,78.606,-261.749,244.945,506.694,1.0965,35.074641,2108.960596,0.446907,1.093409,45.923421,70.292,-81.404,237.283,318.687,33.8205,27.041139,2185.845957,-0.089158,0.21355,46.753032,67.4825,-168.953,164.462,333.415,24.302,40.442164,1081.07084,0.10605,0.035054,32.879642,67.6455,-46.574,162.118,208.692,40.129,-34.214696,1248.396357,0.43968,0.926688,35.332653,-7.154,-125.143,148.158,273.301,-34.2325,-3.181608,769.446835,-0.00835,0.880179,27.738905,18.076,-103.323,99.767,203.09,-1.701,-6.781488,510.769875,0.328638,0.522736,22.600218,11.3535,-87.134,81.679,168.813,-7.966,-5.095528,297.682643,-0.438891,0.424122,17.253482,9.2445,-68.555,43.755,112.31,-4.0125,2.651075,366.797765,-0.06625,0.754905,19.151965,18.6975,-86.74,88.741,175.481,2.0695,-6.688744,302.773081,0.208728,0.530555,17.400376,7.158,-73.399,61.192,134.591,-7.3265,5.909386,340.476285,0.058964,0.33524,18.451999,21.6215,-67.287,64.108,131.395,5.123,hit
214839,123.978,4,0,6,-4.049,0.635,0.861,0.482136,0.000082,-2.410837,9.71077,0.00903,0.48575,0.42779,0.50351,0.07572,0.48384,51.943706,25.62894,-3.540719,25.585778,5.062503,55.463,0.091,58.525,58.434,53.156,55.671482,1565.629326,-0.569705,1.005923,39.568034,86.564,-91.768,168.847,260.615,57.655,12.91886,3981.883528,-0.309205,-0.403461,63.102167,70.03,-162.925,171.516,334.441,17.696,-2.599254,1583.682759,-0.432852,1.917855,39.795512,28.875,-176.538,190.844,367.382,0.923,35.427172,1010.67683,0.124986,-0.521232,31.791144,63.752,-40.032,124.649,164.681,33.796,-29.245434,931.835606,-0.411772,2.560957,30.525982,-9.41,-149.542,83.721,233.263,-28.654,-2.497205,641.643156,-0.273079,0.136005,25.330676,17.851,-85.632,67.459,153.091,-0.819,1.597084,499.164916,-0.032784,2.315758,22.341999,17.744,-85.329,94.99,180.319,2.187,-7.558617,253.793024,-0.077154,0.794086,15.930883,3.76,-63.624,54.061,117.685,-7.159,1.751799,253.96572,0.409398,1.056604,15.936302,13.125,-49.044,79.739,128.783,0.255,-9.276721,238.043361,-0.093537,1.135058,15.428654,2.642,-68.666,55.461,124.127,-9.213,2.252424,135.579091,0.178514,0.283071,11.643843,11.535,-31.743,45.573,77.316,2.317,hit
217970,120.97,4,1,9,-6.424,0.748,0.812,0.495332,0.000018,-6.141361,54.066907,0.004192,0.49694,0.44966,0.50489,0.05523,0.4959,47.887419,34.600321,-1.353017,5.398766,5.882204,53.156,0.54,57.289,56.749,48.8785,52.97951,4126.357897,-0.513171,-0.031329,64.236733,107.181,-201.608,196.147,397.755,63.3785,-28.235005,2036.1891,0.513426,0.052132,45.124152,6.41,-132.646,123.701,256.347,-35.03,-12.055687,1659.381461,0.430055,1.180114,40.735506,17.333,-145.372,193.784,339.156,-16.1925,57.270235,737.112042,0.781917,1.758213,27.149807,76.236,-23.732,201.859,225.591,54.4925,-27.497334,1140.562505,0.583114,0.954856,33.772215,2.287,-128.574,120.673,249.247,-32.691,-22.219672,539.868629,-0.24963,-0.233324,23.235073,-1.241,-95.181,58.927,154.108,-20.2685,-1.56942,591.750369,-0.034701,0.859469,24.32592,16.911,-115.103,82.219,197.322,-1.861,-9.326367,329.80752,0.474823,0.168727,18.160604,5.65,-62.881,49.965,112.846,-11.512,-1.235204,302.951314,-0.449526,1.055018,17.405497,11.477,-74.835,62.225,137.06,0.302,-8.259035,243.266617,-0.303443,1.467918,15.597007,3.882,-76.413,55.945,132.358,-7.049,4.531919,187.69763,0.203448,0.093988,13.700278,16.023,-36.328,52.107,88.435,3.573,non-hit
173325,120.078,4,1,8,-4.552,0.381,0.921,0.507731,0.00055,0.221012,-1.224643,0.02346,0.5313,0.46508,0.55173,0.08665,0.50933,52.367614,16.586838,-4.638769,37.005709,4.072694,54.97,5.726,57.401,51.675,53.092,75.755827,2357.747363,-0.61577,2.47904,48.556641,110.968,-145.802,288.946,434.748,78.729,-8.065422,1430.446564,0.427194,1.555888,37.821245,21.707,-143.79,167.34,311.13,-8.506,-0.168635,1573.063612,0.54819,13.727052,39.661866,27.306,-262.438,391.585,654.023,3.944,40.957723,774.399733,-0.031432,-0.393008,27.828039,65.484,-52.827,107.537,160.364,41.252,-36.611199,843.921927,1.769241,24.133509,29.050334,-17.831,-222.878,300.829,523.707,-37.863,-1.633894,822.896755,-0.12685,-0.22183,28.686177,23.884,-86.48,87.868,174.348,-1.441,-2.182656,464.727895,0.41034,2.605251,21.557548,12.496,-89.651,111.746,201.397,-2.29,-12.941395,189.21392,-0.105404,1.149593,13.755505,-2.955,-57.156,45.73,102.886,-11.48,3.750867,277.918357,0.057891,2.271659,16.670883,16.227,-67.684,82.75,150.434,3.633,-11.247582,225.687253,-0.194645,0.624777,15.022891,0.452,-76.06,43.728,119.788,-10.114,2.972852,176.675696,-0.381857,0.831396,13.291941,13.227,-57.321,44.348,101.669,4.349,hit
237051,124.986,4,1,7,-5.199,0.695,0.796,0.480307,0.000016,2.203584,20.436945,0.003989,0.48112,0.46282,0.51589,0.05307,0.47998,50.264222,37.889978,-4.375898,26.911369,6.155484,53.877,0,57.764,57.764,51.443,67.367974,3067.78091,0.949697,6.559264,55.387552,100.757,-129.571,439.056,568.627,66.5685,28.499049,3550.163274,0.393802,0.37876,59.583247,72.888,-133.825,221.276,355.101,25.679,13.196807,1255.341726,0.236907,2.862737,35.430802,38.318,-194.072,185.713,379.785,13.943,21.267214,1158.109442,0.985072,1.576674,34.031007,45.071,-65.526,161.625,227.151,15.035,-30.39984,689.996282,0.127549,3.306657,26.26778,-14.117,-126.763,110.981,237.744,-30.3775,21.494618,709.878073,0.0484,0.317869,26.643537,43.322,-75.766,112.513,188.279,21.1865,-0.773171,349.180718,-0.57952,2.908352,18.686378,13.928,-126.686,68.454,195.14,-0.2075,-2.274971,329.005112,-0.385607,0.881962,18.138498,12.061,-68.526,55.005,123.531,-1.931,3.449289,226.964339,0.162022,3.287897,15.065336,14.588,-55.041,111.071,166.112,3.6815,-12.336259,429.266297,-1.176407,3.281212,20.718743,3.606,-121.418,42.506,163.924,-10.905,-4.601957,321.948649,-0.388561,0.472284,17.942928,9.32,-71.607,53.083,124.69,-2.488,hit
