@RELATION api/public/arff/genre_classification.arff 

@ATTRIBUTE speechiness numeric 
@ATTRIBUTE acousticness numeric 
@ATTRIBUTE instrumentalness numeric 
@ATTRIBUTE liveness numeric 
@ATTRIBUTE valence numeric 
@ATTRIBUTE duration_ms numeric 
@ATTRIBUTE tempo numeric 
@ATTRIBUTE time_signature {0,1,2,3,4,5} 
@ATTRIBUTE mode {0,1} 
@ATTRIBUTE key {0,1,2,3,4,5,6,7,8,9,10,11} 
@ATTRIBUTE loudness numeric 
@ATTRIBUTE danceability numeric 
@ATTRIBUTE energy numeric 
@ATTRIBUTE genre {1,2,3} 

@DATA 
0.0847, 0.00449, 0.0443, 0.0255, 0.918, 375387, 126.016, 4, 0, 4, -9.261, 0.777, 0.655, 1 
0.284, 0.114, 0, 0.0207, 0.965, 217373, 76.981, 4, 0, 4, -4.505, 0.824, 0.822, 1 
0.181, 0.0589, 0.00000588, 0.161, 0.217, 198774, 124.033, 4, 1, 0, -3.65, 0.559, 0.852, 1 
0.0802, 0.0000681, 0.499, 0.351, 0.898, 428000, 130.005, 4, 1, 1, -4.614, 0.707, 0.909, 1 
0.0498, 0.0436, 0.000255, 0.119, 0.0512, 281333, 125.061, 4, 0, 0, -7.108, 0.516, 0.714, 1 
0.0444, 0.000626, 0.293, 0.0228, 0.808, 473040, 126.987, 4, 0, 4, -3.961, 0.692, 0.733, 1 
0.0421, 0.194, 0.715, 0.121, 0.603, 255480, 123.014, 4, 1, 0, -9.023, 0.851, 0.804, 1 
0.0625, 0.00123, 0.861, 0.0583, 0.441, 406187, 125.031, 4, 0, 8, -6.895, 0.593, 0.921, 1 
0.04, 0.154, 0.82, 0.148, 0.509, 208092, 154.98, 4, 1, 11, -6.577, 0.628, 0.721, 1 
0.114, 0.00528, 0.0000719, 0.124, 0.664, 294451, 173.982, 4, 0, 10, -10.412, 0.541, 0.859, 1 
0.0418, 0.00272, 0.689, 0.0884, 0.34, 225173, 121.99, 4, 1, 7, -9.949, 0.664, 0.716, 1 
0.0445, 0.000759, 0.00161, 0.795, 0.683, 228293, 127.009, 4, 1, 8, -7.538, 0.563, 0.895, 1 
0.0286, 0.0000315, 0.802, 0.384, 0.307, 373827, 130.007, 4, 1, 7, -10.704, 0.524, 0.709, 1 
0.0488, 0.000117, 0.523, 0.811, 0.38, 274467, 133.014, 4, 1, 1, -6.563, 0.58, 0.88, 1 
0.0436, 0.185, 0.108, 0.325, 0.342, 317092, 114.994, 4, 1, 9, -7.157, 0.704, 0.927, 1 
0.0336, 0.114, 0.00000228, 0.453, 0.414, 318667, 154.76, 4, 1, 9, -6.911, 0.47, 0.68, 1 
0.0581, 0.0521, 0.283, 0.26, 0.842, 478653, 127.014, 4, 0, 6, -7.762, 0.589, 0.938, 1 
0.108, 0.124, 0.000165, 0.218, 0.657, 372457, 124.936, 4, 1, 0, -6.059, 0.615, 0.919, 1 
0.0275, 0.108, 0, 0.111, 0.337, 328093, 86.063, 4, 0, 1, -4.935, 0.539, 0.583, 1 
0.0407, 0.000548, 0.863, 0.284, 0.436, 472750, 125.999, 4, 0, 9, -7.958, 0.655, 0.822, 1 
0.0295, 0.0000498, 0.569, 0.481, 0.167, 368040, 139.958, 4, 1, 9, -5.964, 0.58, 0.861, 1 
0.0386, 0.00574, 0.00137, 0.0348, 0.793, 193827, 131.956, 4, 1, 9, -8.056, 0.727, 0.794, 1 
0.064, 0.323, 0.000085, 0.268, 0.896, 201280, 107.992, 4, 0, 7, -4.954, 0.804, 0.894, 1 
0.0437, 0.000218, 0.895, 0.335, 0.177, 388000, 123.007, 4, 0, 8, -9.538, 0.738, 0.723, 1 
0.0623, 0.000642, 0.904, 0.873, 0.347, 408000, 140.007, 4, 1, 9, -7.404, 0.484, 0.963, 1 
0.132, 0.00826, 0.0013, 0.444, 0.966, 161996, 130.073, 4, 1, 6, -6.134, 0.837, 0.629, 1 
0.267, 0.0178, 0.906, 0.0646, 0.823, 153400, 126.134, 4, 0, 11, -7.642, 0.831, 0.658, 1 
0.0395, 0.000104, 0.893, 0.122, 0.929, 436093, 129, 4, 1, 1, -7.494, 0.746, 0.971, 1 
0.0313, 0.000633, 0.311, 0.164, 0.396, 390880, 137.607, 4, 0, 2, -9.485, 0.519, 0.848, 1 
0.0476, 0.384, 0.0379, 0.0994, 0.865, 223160, 109.938, 4, 1, 1, -6.922, 0.854, 0.744, 1 
0.0304, 0.0442, 0.0333, 0.1, 0.28, 256000, 119.983, 4, 0, 10, -9.789, 0.751, 0.727, 1 
0.0579, 0.0216, 0.0000976, 0.513, 0.391, 178813, 126.992, 4, 1, 2, -4.288, 0.641, 0.981, 1 
0.0282, 0.0264, 0.808, 0.142, 0.249, 274103, 127.99, 4, 1, 10, -5.932, 0.613, 0.916, 1 
0.326, 0.139, 0, 0.378, 0.827, 253173, 89.004, 4, 1, 3, -0.458, 0.703, 0.955, 1 
0.0872, 0.0373, 0.0509, 0.365, 0.28, 329967, 123.03, 4, 0, 1, -5.619, 0.67, 0.905, 1 
0.0471, 0.00174, 0.211, 0.0937, 0.388, 214493, 135.96, 4, 1, 9, -6.74, 0.587, 0.765, 1 
0.0636, 0.00541, 0.00275, 0.0961, 0.671, 174120, 128.028, 4, 1, 7, -4.249, 0.641, 0.904, 1 
0.0269, 0.00162, 0.75, 0.15, 0.681, 207827, 140.015, 4, 0, 6, -7.358, 0.576, 0.729, 1 
0.0331, 0.0000301, 0.544, 0.342, 0.657, 338809, 123.357, 4, 1, 9, -10.581, 0.586, 0.753, 1 
0.0425, 0.00117, 0.0355, 0.121, 0.288, 458533, 123.215, 4, 1, 2, -4.69, 0.702, 0.927, 1 
0.107, 0.00987, 0.798, 0.534, 0.496, 426547, 175.062, 4, 0, 4, -3.677, 0.49, 0.999, 1 
0.0689, 0.000924, 0.869, 0.209, 0.65, 239600, 125.227, 4, 1, 7, -7.978, 0.698, 0.817, 1 
0.119, 0.000552, 0.419, 0.228, 0.194, 485293, 127.006, 4, 0, 9, -7.361, 0.841, 0.673, 1 
0.0394, 0.0363, 0.128, 0.0486, 0.779, 226000, 117.834, 4, 1, 2, -6.83, 0.601, 0.79, 1 
0.0705, 0.297, 0.00000911, 0.0936, 0.533, 201661, 136.041, 4, 1, 6, -7.05, 0.752, 0.488, 1 
0.482, 0.573, 0, 0.204, 0.164, 282467, 119.529, 4, 0, 9, -23.923, 0.624, 0.384, 1 
0.0252, 0.00000651, 0.842, 0.0929, 0.639, 271587, 132.007, 4, 0, 0, -9.059, 0.501, 0.77, 1 
0.0507, 0.108, 0.00035, 0.134, 0.414, 228040, 124.868, 4, 1, 1, -6.474, 0.614, 0.876, 1 
0.0291, 0.011, 0.00000236, 0.336, 0.658, 219293, 117.858, 4, 0, 11, -7.988, 0.592, 0.695, 1 
0.0436, 0.000059, 0.841, 0.507, 0.109, 426000, 139.992, 4, 1, 1, -7.78, 0.574, 0.959, 1 
0.115, 0.00106, 0.685, 0.0762, 0.577, 485840, 129.988, 4, 1, 10, -9.02, 0.821, 0.606, 1 
0.108, 0.00535, 0.0435, 0.375, 0.632, 167560, 128.022, 4, 0, 2, -3.643, 0.583, 0.965, 1 
0.0494, 0.00484, 0.0000294, 0.113, 0.96, 200110, 125.057, 4, 1, 5, -5.376, 0.79, 0.797, 1 
0.173, 0.00064, 0.361, 0.312, 0.526, 431053, 87.992, 4, 1, 8, -4.34, 0.645, 0.941, 1 
0.0399, 0.00493, 0.876, 0.504, 0.355, 226507, 127.082, 4, 0, 5, -7.55, 0.665, 0.715, 1 
0.0711, 0.00222, 0.636, 0.869, 0.542, 511307, 127.881, 4, 0, 10, -5.691, 0.615, 0.984, 1 
0.235, 0.0000318, 0.894, 0.0546, 0.135, 376600, 125.994, 4, 0, 10, -13.151, 0.571, 0.402, 1 
0.0294, 0.000241, 0.69, 0.0697, 0.806, 189800, 129.016, 4, 0, 2, -4.67, 0.679, 0.922, 1 
0.0377, 0.000112, 0.827, 0.0878, 0.346, 644413, 125.984, 4, 1, 8, -5.453, 0.784, 0.806, 1 
0.0498, 0.0747, 0.761, 0.309, 0.475, 586520, 127.992, 4, 0, 0, -4.869, 0.706, 0.836, 1 
0.0805, 0.000113, 0.0924, 0.574, 0.725, 492867, 128.021, 4, 1, 0, -5.359, 0.676, 0.905, 1 
0.0316, 0.49, 0.0014, 0.204, 0.686, 175955, 121.996, 4, 0, 11, -7.308, 0.683, 0.558, 1 
0.0826, 0.00683, 0.251, 0.12, 0.0642, 229291, 140.041, 4, 1, 1, -5.621, 0.679, 0.848, 1 
0.0349, 0.00216, 0.0000033, 0.24, 0.965, 206840, 144.998, 4, 0, 11, -4.531, 0.606, 0.924, 1 
0.0307, 0.00564, 0.0269, 0.109, 0.518, 243000, 121.854, 4, 0, 9, -8.108, 0.507, 0.719, 1 
0.0504, 0.00016, 0.518, 0.168, 0.899, 327827, 129.94, 4, 1, 8, -8.181, 0.782, 0.7, 1 
0.0328, 0.0519, 0.0000441, 0.0988, 0.956, 396107, 126.075, 4, 0, 9, -8.281, 0.86, 0.645, 1 
0.0473, 0.0349, 0.0000401, 0.0923, 0.66, 175840, 126.947, 4, 0, 4, -5.625, 0.614, 0.832, 1 
0.0381, 0.00329, 0.00301, 0.122, 0.18, 328747, 128.478, 4, 1, 11, -7.801, 0.625, 0.788, 1 
0.0384, 0.0154, 0.402, 0.0656, 0.85, 302933, 124.982, 4, 1, 2, -18.117, 0.795, 0.286, 1 
0.0517, 0.0204, 0.255, 0.223, 0.127, 470107, 140.013, 4, 1, 4, -9.107, 0.622, 0.918, 1 
0.0396, 0.0983, 0.911, 0.119, 0.387, 293627, 128.561, 4, 1, 2, -10.565, 0.599, 0.709, 1 
0.318, 0.0474, 0.00301, 0.124, 0.672, 213427, 125.508, 4, 1, 7, -7.488, 0.774, 0.924, 1 
0.046, 0.00121, 0.013, 0.169, 0.443, 281880, 132.971, 4, 0, 0, -6.229, 0.589, 0.877, 1 
0.0358, 0.00824, 0.00317, 0.08, 0.724, 347880, 120.002, 4, 0, 5, -4.446, 0.774, 0.794, 1 
0.0789, 0.445, 0.00000807, 0.0969, 0.808, 288453, 129.038, 4, 1, 1, -9.676, 0.853, 0.838, 1 
0.0335, 0.000786, 0.262, 0.112, 0.679, 339733, 132.991, 4, 1, 2, -5.156, 0.514, 0.866, 1 
0.0363, 0.00183, 0.304, 0.111, 0.836, 342400, 152.021, 4, 0, 6, -6.783, 0.487, 0.928, 1 
0.262, 0.0148, 0.124, 0.269, 0.961, 413000, 121.815, 4, 0, 10, -15.151, 0.549, 0.609, 1 
0.0474, 0.0000229, 0.837, 0.0379, 0.559, 303385, 137.899, 4, 0, 1, -9.53, 0.775, 0.729, 1 
0.0656, 0.0559, 0.0000194, 0.0422, 0.644, 311987, 123.979, 4, 0, 9, -5.745, 0.728, 0.945, 1 
0.0374, 0.00142, 0.218, 0.397, 0.18, 328480, 173.964, 4, 0, 5, -4.821, 0.43, 0.889, 1 
0.113, 0.076, 0, 0.0947, 0.491, 190773, 161.989, 4, 1, 8, -1.18, 0.498, 0.968, 1 
0.0425, 0.029, 0, 0.0766, 0.963, 133200, 117.835, 4, 0, 11, -14.144, 0.597, 0.554, 1 
0.0441, 0.000139, 0.0111, 0.215, 0.892, 196613, 150.253, 4, 0, 10, -7.952, 0.578, 0.892, 1 
0.0458, 0.0578, 0.089, 0.428, 0.473, 460080, 123.006, 4, 1, 1, -8.531, 0.793, 0.751, 1 
0.0567, 0.0004, 0.00337, 0.397, 0.253, 336506, 172.998, 4, 0, 10, -5.135, 0.454, 0.953, 1 
0.115, 0.00159, 0.861, 0.0654, 0.846, 402693, 124.011, 4, 0, 6, -9.613, 0.812, 0.73, 1 
0.152, 0.109, 0.00000226, 0.0612, 0.813, 231333, 97.467, 4, 0, 10, -4.423, 0.717, 0.918, 1 
0.159, 0.00752, 0.000266, 0.886, 0.486, 334453, 134.061, 4, 1, 0, -9.81, 0.713, 0.831, 1 
0.0332, 0.101, 0.00000178, 0.212, 0.773, 195067, 152.091, 4, 1, 9, -5.035, 0.61, 0.82, 1 
0.425, 0.198, 0, 0.125, 0.582, 199547, 191.511, 4, 1, 2, -6.276, 0.506, 0.86, 1 
0.0295, 0.00221, 0.015, 0.227, 0.318, 218453, 127.97, 4, 1, 0, -7.081, 0.636, 0.89, 1 
0.066, 0.00832, 0.000356, 0.335, 0.301, 167059, 102.018, 4, 1, 1, -8.066, 0.864, 0.632, 1 
0.0567, 0.299, 0.0773, 0.161, 0.474, 214933, 125.971, 4, 0, 5, -4.724, 0.729, 0.598, 1 
0.0337, 0.000295, 0.812, 0.0625, 0.388, 243267, 137.064, 4, 1, 0, -10.761, 0.604, 0.755, 1 
0.0786, 0.000129, 0.927, 0.338, 0.228, 337853, 176.043, 4, 0, 9, -6.538, 0.447, 0.981, 1 
0.0262, 0.0085, 0.00000833, 0.342, 0.809, 171640, 130.123, 4, 0, 6, -7.655, 0.616, 0.873, 1 
0.0511, 0.00146, 0.835, 0.297, 0.839, 225000, 128.014, 4, 0, 9, -8.162, 0.658, 0.924, 1 
0.0583, 0.00189, 0.68, 0.643, 0.843, 495328, 127.998, 4, 1, 0, -7.961, 0.715, 0.827, 1 
0.196, 0.000428, 0.00109, 0.184, 0.307, 369231, 130.023, 4, 0, 11, -5.321, 0.598, 0.801, 1 
0.171, 0.0133, 0.000218, 0.0534, 0.695, 214067, 104.953, 4, 1, 2, -7.085, 0.673, 0.838, 1 
0.0725, 0.00000601, 0.831, 0.37, 0.186, 399363, 176.991, 4, 1, 8, -5.508, 0.388, 0.988, 1 
0.0329, 0.0568, 0.00692, 0.0678, 0.704, 278387, 129.971, 4, 1, 1, -6.816, 0.642, 0.884, 1 
0.0883, 0.000798, 0.723, 0.0717, 0.949, 462080, 127.011, 4, 0, 4, -7.368, 0.781, 0.669, 1 
0.0726, 0.165, 0.000158, 0.63, 0.436, 566573, 130.01, 4, 0, 11, -8.365, 0.661, 0.768, 1 
0.0816, 0.096, 0, 0.0396, 0.839, 209667, 126.069, 4, 0, 9, -6.534, 0.741, 0.869, 1 
0.0472, 0.0843, 0.425, 0.566, 0.608, 173493, 128.047, 4, 1, 1, -10.801, 0.67, 0.79, 1 
0.0373, 0.232, 0.186, 0.122, 0.199, 415040, 163.964, 4, 0, 10, -8.333, 0.523, 0.728, 1 
0.15, 0.000411, 0.0000273, 0.0744, 0.251, 384149, 126.901, 4, 1, 7, -6.671, 0.779, 0.722, 1 
0.0277, 0.000245, 0.106, 0.0585, 0.489, 302173, 130.024, 4, 0, 1, -6.132, 0.664, 0.844, 1 
0.0805, 0.0134, 0.00685, 0.72, 0.718, 210375, 160.078, 4, 1, 0, -4.874, 0.634, 0.99, 1 
0.0274, 0.000276, 0.1, 0.11, 0.261, 308853, 134.022, 4, 0, 9, -11.305, 0.528, 0.592, 1 
0.0338, 0.0136, 0.0000317, 0.234, 0.758, 167186, 127.99, 4, 1, 9, -8.794, 0.604, 0.931, 1 
0.0349, 0.143, 0.747, 0.0914, 0.965, 392773, 126.104, 4, 0, 5, -9.48, 0.71, 0.902, 1 
0.117, 0.0197, 0.895, 0.0828, 0.841, 122018, 125.996, 4, 0, 9, -10.684, 0.812, 0.806, 1 
0.0569, 0.000119, 0.757, 0.0603, 0.608, 348213, 127.015, 4, 1, 8, -11.213, 0.69, 0.859, 1 
0.048, 0.000703, 0.712, 0.674, 0.665, 412240, 127.984, 4, 0, 7, -5.605, 0.605, 0.963, 1 
0.0244, 0.218, 0, 0.274, 0.316, 194377, 98.413, 4, 0, 9, -4.906, 0.558, 0.676, 1 
0.0342, 0.000968, 0.00312, 0.0492, 0.638, 554133, 116.129, 4, 1, 7, -8.658, 0.725, 0.747, 1 
0.0848, 0.000927, 0.0000185, 0.269, 0.236, 234875, 136.143, 4, 1, 11, -7.11, 0.53, 0.82, 1 
0.0523, 0.000162, 0.857, 0.0401, 0.625, 185560, 127.008, 4, 1, 6, -8.142, 0.797, 0.993, 1 
0.0586, 0.000892, 0.000666, 0.028, 0.468, 417240, 126.008, 4, 1, 1, -8.518, 0.739, 0.658, 1 
0.0636, 0.000716, 0.63, 0.405, 0.549, 485080, 125.981, 4, 0, 4, -7.647, 0.656, 0.798, 1 
0.0417, 0.0000797, 0.913, 0.075, 0.254, 443727, 129.99, 4, 0, 4, -8.692, 0.623, 0.83, 1 
0.113, 0.00572, 0.0146, 0.0706, 0.29, 425600, 127.992, 4, 0, 6, -11.641, 0.804, 0.632, 1 
0.0387, 0.0571, 0.921, 0.162, 0.493, 433280, 126.002, 4, 1, 2, -8.71, 0.696, 0.764, 1 
0.0573, 0.000415, 0.0000358, 0.172, 0.524, 206973, 133.99, 4, 0, 5, -4.319, 0.506, 0.952, 1 
0.0441, 0.0000998, 0.114, 0.0342, 0.645, 522467, 126.004, 4, 1, 2, -6.551, 0.747, 0.781, 1 
0.0432, 0.000581, 0.0453, 0.321, 0.45, 327120, 125.985, 4, 1, 3, -4.346, 0.657, 0.943, 1 
0.0555, 0.0032, 0.853, 0.0998, 0.594, 485440, 127.023, 4, 0, 8, -8.086, 0.722, 0.788, 1 
0.0456, 0.859, 0.00000419, 0.412, 0.677, 270440, 111.339, 4, 0, 5, -10.228, 0.706, 0.428, 1 
0.0687, 0.00294, 0, 0.107, 0.305, 131283, 113.037, 4, 1, 9, -4.46, 0.771, 0.771, 1 
0.038, 0.0000399, 0.00112, 0.25, 0.779, 193800, 125.992, 4, 0, 9, -2.136, 0.605, 0.892, 1 
0.112, 0.000358, 0.825, 0.0346, 0.625, 369239, 124.983, 4, 1, 1, -7.874, 0.836, 0.818, 1 
0.0528, 0.0000931, 0.885, 0.184, 0.504, 468547, 128.009, 4, 0, 10, -7.707, 0.76, 0.776, 1 
0.088, 0.00359, 0.000383, 0.0513, 0.728, 403907, 125.996, 4, 1, 6, -7.529, 0.839, 0.719, 1 
0.0564, 0.00271, 0.0232, 0.261, 0.72, 318699, 127.001, 4, 0, 6, -6.778, 0.675, 0.7, 1 
0.0543, 0.0553, 0.874, 0.282, 0.629, 482562, 124.993, 4, 1, 9, -11.602, 0.805, 0.679, 1 
0.0414, 0.0465, 0.00000187, 0.167, 0.273, 283653, 90.014, 4, 1, 0, -5.32, 0.667, 0.714, 1 
0.0569, 0.00281, 0.000313, 0.343, 0.496, 179667, 126.978, 4, 0, 0, -4.245, 0.609, 0.845, 1 
0.119, 0.0104, 0.384, 0.178, 0.507, 262773, 122.993, 4, 0, 9, 1.342, 0.615, 0.97, 1 
0.0965, 0.0548, 0.0000224, 0.187, 0.624, 200400, 127.002, 4, 0, 8, -2.549, 0.734, 0.941, 1 
0.0585, 0.000072, 0.897, 0.0358, 0.656, 407987, 125.59, 4, 1, 1, -6.285, 0.787, 0.932, 1 
0.0798, 0.131, 0.00011, 0.104, 0.608, 211520, 130.068, 4, 1, 6, -8.91, 0.931, 0.536, 1 
0.0406, 0.0000221, 0.852, 0.292, 0.691, 240213, 135.051, 4, 1, 7, -8.894, 0.456, 0.888, 1 
0.0975, 0.056, 0.702, 0.595, 0.631, 266627, 132.01, 4, 1, 7, -9.169, 0.665, 0.893, 1 
0.049, 0.000278, 0.773, 0.251, 0.508, 325253, 173.001, 4, 0, 8, -2.174, 0.459, 0.951, 1 
0.0732, 0.582, 0.0000267, 0.18, 0.137, 210939, 109.479, 4, 1, 0, -9.527, 0.57, 0.47, 1 
0.0506, 0.00154, 0.0000294, 0.922, 0.762, 257501, 130.015, 4, 1, 0, -9.595, 0.688, 0.856, 1 
0.0455, 0.0849, 0, 0.169, 0.572, 173053, 94.596, 4, 1, 2, -7.05, 0.73, 0.433, 1 
0.0527, 0.000025, 0.167, 0.131, 0.393, 231867, 132.024, 4, 1, 8, -8.187, 0.588, 0.934, 1 
0.0827, 0.069, 0, 0.362, 0.693, 161627, 126.065, 4, 1, 0, -7.667, 0.778, 0.618, 1 
0.065, 0.0000161, 0.736, 0.137, 0.632, 347469, 87.518, 4, 0, 10, -4.679, 0.625, 0.986, 1 
0.0542, 0.0012, 0.779, 0.128, 0.456, 348979, 130.066, 4, 1, 1, -6.777, 0.75, 0.765, 1 
0.0552, 0.0522, 0.391, 0.0434, 0.788, 421040, 126.971, 4, 1, 2, -9.379, 0.742, 0.538, 1 
0.132, 0.000168, 0.188, 0.0698, 0.475, 277500, 128.017, 4, 1, 2, -5.946, 0.793, 0.855, 1 
0.0375, 0.00172, 0.000325, 0.115, 0.803, 237720, 132.453, 4, 1, 4, -5.047, 0.652, 0.959, 1 
0.0476, 0.171, 0.414, 0.209, 0.652, 241493, 124.992, 4, 1, 5, -8.672, 0.705, 0.506, 1 
0.0495, 0.0206, 0.929, 0.121, 0.13, 90427, 70.507, 4, 1, 10, -10.964, 0.465, 0.687, 1 
0.0797, 0.0542, 0.0000147, 0.379, 0.95, 181880, 122.056, 4, 1, 1, -7.879, 0.873, 0.912, 1 
0.029, 0.0000289, 0.868, 0.0733, 0.421, 497960, 138.001, 4, 1, 1, -10.999, 0.591, 0.671, 1 
0.0357, 0.00124, 0.598, 0.357, 0.83, 373776, 125.985, 4, 0, 2, -5.664, 0.723, 0.834, 1 
0.0879, 0.00306, 0.00402, 0.522, 0.963, 248782, 122.936, 4, 0, 6, -6.728, 0.749, 0.712, 1 
0.0527, 0.0000754, 0.871, 0.194, 0.926, 540000, 128.171, 4, 1, 6, -8.431, 0.67, 0.868, 1 
0.0972, 0.00489, 0.00315, 0.0747, 0.284, 315467, 123.902, 4, 0, 9, -7.428, 0.364, 0.71, 1 
0.0498, 0.00874, 0.0125, 0.062, 0.563, 341480, 129.653, 4, 1, 9, -5.22, 0.653, 0.854, 1 
0.0583, 0.00739, 0.432, 0.0995, 0.831, 251893, 106.124, 4, 1, 11, -5.212, 0.573, 0.913, 1 
0.0483, 0.142, 0.37, 0.0836, 0.688, 281333, 96.951, 4, 1, 1, -13.074, 0.691, 0.664, 1 
0.0463, 0.00338, 0.691, 0.636, 0.0541, 429280, 126.03, 4, 1, 0, -6.028, 0.714, 0.851, 1 
0.0488, 0.000881, 0.00134, 0.144, 0.492, 156987, 143.043, 4, 0, 4, -3.173, 0.443, 0.892, 1 
0.037, 0.00961, 0.0337, 0.0995, 0.936, 238053, 125.013, 4, 1, 5, -6.984, 0.747, 0.811, 1 
0.0363, 0.00293, 0.0666, 0.727, 0.352, 381320, 176.011, 4, 0, 7, -9.435, 0.463, 0.853, 1 
0.186, 0.00146, 0.758, 0.331, 0.148, 424136, 173.968, 4, 1, 9, -2.812, 0.649, 0.933, 1 
0.0708, 0.00328, 0.00000207, 0.364, 0.49, 199867, 142.024, 4, 1, 8, -3.707, 0.64, 0.989, 1 
0.0367, 0.976, 0.00007, 0.116, 0.32, 264947, 119.65, 4, 1, 1, -17.009, 0.379, 0.117, 1 
0.0572, 0.00482, 0.00000239, 0.152, 0.893, 195533, 126.003, 4, 0, 8, -5.784, 0.692, 0.911, 1 
0.0527, 0.0004, 0.169, 0.0895, 0.453, 393080, 129.995, 4, 1, 1, -7.057, 0.767, 0.679, 1 
0.0346, 0.0000366, 0.259, 0.209, 0.842, 487493, 128.005, 4, 1, 4, -8.311, 0.563, 0.896, 1 
0.0848, 0.112, 0.831, 0.0697, 0.0381, 127560, 78.738, 3, 1, 3, -14.543, 0.898, 0.979, 1 
0.0385, 0.0184, 0.0196, 0.272, 0.451, 271000, 128.355, 4, 0, 5, -9.97, 0.715, 0.632, 1 
0.0553, 0.00254, 0.0178, 0.0255, 0.788, 421773, 126.001, 4, 0, 11, -7.299, 0.833, 0.8, 1 
0.0487, 0.24, 0.0246, 0.113, 0.604, 294840, 120.033, 4, 0, 6, -10.761, 0.825, 0.527, 1 
0.0544, 0.217, 0.00474, 0.096, 0.537, 155720, 117.023, 4, 1, 3, -7.927, 0.756, 0.609, 1 
0.141, 0.00407, 0.295, 0.0213, 0.755, 418307, 127.01, 4, 1, 3, -6.679, 0.776, 0.817, 1 
0.179, 0.0149, 0.00000651, 0.274, 0.677, 239653, 120.998, 4, 0, 10, -5.29, 0.697, 0.916, 1 
0.0904, 0.221, 0.751, 0.0774, 0.511, 385067, 114.928, 4, 0, 7, -9.367, 0.668, 0.743, 1 
0.0498, 0.112, 0.626, 0.125, 0.924, 157040, 126.994, 4, 0, 11, -8.068, 0.733, 0.805, 1 
0.0383, 0.228, 0.000642, 0.503, 0.869, 181253, 127.993, 4, 0, 5, -3.775, 0.669, 0.918, 1 
0.0416, 0.00487, 0.926, 0.139, 0.28, 403093, 134.974, 4, 0, 11, -7.34, 0.548, 0.693, 1 
0.0749, 0.0119, 0.0000287, 0.133, 0.896, 224493, 129.297, 4, 0, 11, -4.998, 0.799, 0.69, 1 
0.0418, 0.000513, 0.139, 0.0575, 0.62, 462480, 125.983, 4, 0, 9, -7.474, 0.673, 0.827, 1 
0.0542, 0.0313, 0.904, 0.104, 0.872, 401794, 87.996, 4, 0, 10, -10.568, 0.707, 0.915, 1 
0.0517, 0.0017, 0.391, 0.112, 0.186, 548787, 124.614, 4, 1, 9, -11.528, 0.636, 0.525, 1 
0.126, 0.015, 0, 0.351, 0.762, 209080, 129.998, 4, 0, 3, -5.537, 0.703, 0.92, 1 
0.0369, 0.00382, 0.00135, 0.0444, 0.524, 559307, 116.103, 4, 1, 7, -6.652, 0.659, 0.882, 1 
0.0351, 0.0194, 0.08, 0.0926, 0.566, 349867, 127.983, 4, 0, 0, -7.203, 0.707, 0.747, 1 
0.0578, 0.0211, 0.909, 0.119, 0.316, 481760, 125.061, 4, 0, 6, -6.148, 0.522, 0.823, 1 
0.0427, 0.00776, 0.0018, 0.0515, 0.96, 306733, 134.884, 4, 0, 9, -4.937, 0.713, 0.902, 1 
0.0364, 0.00225, 0, 0.216, 0.574, 301453, 120.868, 4, 1, 7, -6.983, 0.72, 0.736, 1 
0.0608, 0.0101, 0.857, 0.151, 0.167, 390733, 126, 4, 1, 11, -14.174, 0.801, 0.784, 1 
0.0288, 0.0639, 0.0215, 0.0909, 0.77, 224800, 121.997, 4, 0, 6, -7.315, 0.685, 0.658, 1 
0.266, 0.089, 0.00000283, 0.369, 0.916, 167493, 131.989, 4, 1, 2, -4.621, 0.769, 0.836, 1 
0.0663, 0.0396, 0.0164, 0.371, 0.522, 304880, 109.976, 4, 1, 6, -5.974, 0.742, 0.782, 1 
0.0936, 0.000177, 0.337, 0.923, 0.636, 371347, 87.947, 4, 0, 0, -1.283, 0.508, 0.947, 1 
0.0893, 0.000689, 0.0166, 0.144, 0.938, 316932, 174.914, 4, 1, 10, -1.551, 0.574, 0.998, 1 
0.095, 0.00338, 0, 0.286, 0.741, 207200, 130.024, 4, 1, 7, -4.857, 0.7, 0.935, 1 
0.173, 0.00146, 0.853, 0.0532, 0.207, 393333, 128.024, 4, 1, 1, -5.972, 0.908, 0.928, 1 
0.148, 0.884, 0, 0.0762, 0.21, 321253, 87.79, 3, 0, 11, -12.782, 0.527, 0.267, 1 
0.133, 0.619, 0.241, 0.0992, 0.204, 174358, 169.033, 4, 1, 1, -9.573, 0.672, 0.588, 1 
0.0309, 0.2, 0.00000313, 0.125, 0.383, 253387, 127.964, 5, 1, 10, -6.761, 0.389, 0.537, 1 
0.126, 0.0122, 0.00151, 0.368, 0.232, 210200, 152.359, 4, 0, 5, -3.207, 0.306, 0.961, 1 
0.0501, 0.0572, 0.000164, 0.327, 0.826, 225320, 125.996, 4, 0, 0, -3.597, 0.705, 0.918, 1 
0.0611, 0.00522, 0.603, 0.0939, 0.31, 318787, 131.984, 4, 0, 6, -7.376, 0.721, 0.804, 1 
0.064, 0.00228, 0.015, 0.072, 0.651, 208067, 128.874, 4, 0, 4, -6.175, 0.585, 0.946, 1 
